t|uc_0|ud|m|x_0|x_1|x_2|h_0|h_1|h_2|h_3|h_4|yc_0|yc_1|yd
720|3.5e-05|no|Nom1|0.8929598814633245|0.7496645351398022|0.8047059253648048|0.007174142096186498|0.007174142096186498|0.008166967954090443|2.3999712002287232e-05|2.3999712002287232e-05|0.8696411124517582|37.616045195607235|no
780|3.5e-05|no|Nom1|0.9074318185338925|0.7669855936150273|0.8225523251812719|0.007769658938010737|0.007769658938010737|0.008761889279072843|2.5999662002895718e-05|2.5999662002895718e-05|0.8801441038462778|38.4673753671682|no
840|3.5e-05|no|Nom1|0.9254151247715465|0.778350951025738|0.8435819182660953|0.008364818576901523|0.008364818576901523|0.009356453758324723|2.799960800359269e-05|2.799960800359269e-05|0.9176394132633953|39.21706669585333|no
900|3.5e-05|no|Nom1|0.9440767537908753|0.7962325944772959|0.8569871975908129|0.008959621227116243|0.008959621227116243|0.0099506616058892|2.9999550004489173e-05|2.9999550004489173e-05|0.9388372198939896|40.27534948087918|no
960|3.5e-05|no|Nom1|0.9575198348581265|0.813283902668134|0.8744278037619819|0.009554067102783947|0.009554067102783947|0.010544513035681158|3.199948800547414e-05|3.199948800547414e-05|0.9509004218698673|40.53319919190981|no
1020|3.5e-05|no|Nom1|0.9737491531572752|0.8286025364458519|0.8945657045051933|0.010148156417905008|0.010148156417905008|0.011138008261487142|3.39994220065476e-05|3.39994220065476e-05|1.0121125843072842|41.5434821649027|no
1080|3.5e-05|no|Nom1|0.9876286817976092|0.8429472306325386|0.9090618223816433|0.010741889386351788|0.010741889386351788|0.011731147496965466|3.599935200782056e-05|3.599935200782056e-05|0.9764176030018961|42.41001162366385|no
1140|3.5e-05|no|Nom1|1.0061933363553879|0.8564392044581198|0.9202773115457603|0.011335266221867979|0.011335266221867979|0.012323930955646212|3.7999278009182014e-05|3.7999278009182014e-05|1.0240241233689835|42.8825648218307|no
1200|3.5e-05|no|Nom1|1.0253482701822298|0.8757605049664974|0.9376323589857165|0.011928287138069371|0.011928287138069371|0.012916358850931453|3.9999200010742975e-05|3.9999200010742975e-05|1.0050801715758415|43.69026781019021|no
1260|3.5e-05|no|Nom1|1.0406533289023114|0.8906327608018587|0.9491482216230628|0.012520952348443415|0.012520952348443415|0.013508431396095144|4.199911801239242e-05|4.199911801239242e-05|1.0245016115940375|44.29166511654786|no
1320|3.5e-05|no|Nom1|1.0523385884175815|0.9026552347537758|0.9692754731665856|0.013113262066349662|0.013113262066349662|0.014100148804283563|4.399903201424138e-05|4.399903201424138e-05|1.0628277082984532|45.273498486826924|no
1380|3.5e-05|no|Nom1|1.0690947192236246|0.91796491791914|0.9823689488602063|0.013705216505019657|0.013705216505019657|0.014691511288514869|4.5998942016289845e-05|4.5998942016289845e-05|1.1074229990535895|45.71280531440949|no
1440|3.5e-05|no|Nom1|1.0794863596837352|0.9289208364616499|1.0006643269620967|0.014296815877556934|0.014296815877556934|0.015282519061679545|4.799884801853782e-05|4.799884801853782e-05|1.034285430449627|46.307780525175005|no
1500|3.5e-05|no|Nom1|1.0971173111401245|0.9428976062928858|1.012821544522661|0.014888060396937242|0.014888060396937242|0.01587317233654051|4.9998750020985305e-05|4.9998750020985305e-05|1.1099649419639837|47.164633513316204|no
1560|3.5e-05|no|Nom1|1.1130181978537466|0.9556139652836664|1.023398412236755|0.015478950276008652|0.015478950276008652|0.016463471325732892|5.19986480236323e-05|5.19986480236323e-05|1.1293227169254854|47.66446614798057|no
1620|3.5e-05|no|Nom1|1.1241406264488867|0.9685112902815819|1.0331655208711945|0.01606948572749156|0.01606948572749156|0.017053416241764263|5.39985420264788e-05|5.39985420264788e-05|1.1057498885665782|47.86951230111944|no
1680|3.5e-05|no|Nom1|1.136041724026482|0.9794284687332543|1.047750159188436|0.016659666963978692|0.016659666963978692|0.017643007297014845|5.5998432029524814e-05|5.5998432029524814e-05|1.1327556484611496|48.37815790927216|no
1740|3.5e-05|no|Nom1|1.1496001178650148|0.9912847360888467|1.061165883167427|0.01724949419793531|0.01724949419793531|0.01823224470373752|5.7998318032770335e-05|5.7998318032770335e-05|1.1412032037323778|49.355600052352635|no
1800|3.5e-05|no|Nom1|1.166622818540562|1.0006724691680349|1.071535380721038|0.017838967641699233|0.017838967641699233|0.01882112867405772|5.9998200036215366e-05|5.9998200036215366e-05|1.1354464575758203|49.797225291702446|no
